2001,52.5,-13.47
2001,53.5,-13.34
2001,54.5,-13.19
2001,55.5,-13.04
2001,56.5,-12.87
2001,57.5,-12.70
2001,58.5,-12.52
2001,59.5,-12.32
2001,60.5,-12.12
2001,61.5,-11.91
2001,62.5,-11.70
2001,63.5,-11.47
2001,64.5,-11.24
2001,65.5,-11.00
2001,66.5,-10.76
2001,67.5,-10.50
2001,68.5,-10.25
2001,69.5,-9.98
2001,70.5,-9.71
2001,71.5,-9.44
2001,72.5,-9.17
2001,73.5,-8.88
2001,74.5,-8.60
2001,75.5,-8.31
2001,76.5,-8.02
2001,77.5,-7.73
2001,78.5,-7.44
2001,79.5,-7.14
2001,80.5,-6.84
2001,81.5,-6.54
2001,82.5,-6.24
2001,83.5,-5.94
2001,84.5,-5.64
2001,85.5,-5.34
2001,86.5,-5.03
2001,87.5,-4.73
2001,88.5,-4.43
2001,89.5,-4.13
2001,90.5,-3.83
2001,91.5,-3.54
2001,92.5,-3.24
2001,93.5,-2.95
2001,94.5,-2.66
2001,95.5,-2.37
2001,96.5,-2.09
2001,97.5,-1.81
2001,98.5,-1.53
2001,99.5,-1.26
2001,100.5,-1.00
2001,101.5,-0.74
2001,102.5,-0.48
2001,103.5,-0.23
2001,104.5,0.01
2001,105.5,0.25
2001,106.5,0.48
2001,107.5,0.71
2001,108.5,0.93
2001,109.5,1.14
2001,110.5,1.34
2001,111.5,1.54
2001,112.5,1.73
2001,113.5,1.91
2001,114.5,2.08
2001,115.5,2.24
2001,116.5,2.40
2001,117.5,2.55
2001,118.5,2.69
2001,119.5,2.82
2001,120.5,2.94
2001,121.5,3.06
2001,122.5,3.16
2001,123.5,3.26
2001,124.5,3.35
2001,125.5,3.43
2001,126.5,3.49
2001,127.5,3.55
2001,128.5,3.60
2001,129.5,3.64
2001,130.5,3.68
2001,131.5,3.70
2001,132.5,3.71
2001,133.5,3.71
2001,134.5,3.70
2001,135.5,3.68
2001,136.5,3.65
2001,137.5,3.62
2001,138.5,3.57
2001,139.5,3.51
2001,140.5,3.45
2001,141.5,3.37
2001,142.5,3.29
2001,143.5,3.20
2001,144.5,3.10
2001,145.5,2.99
2001,146.5,2.88
2001,147.5,2.75
2001,148.5,2.62
2001,149.5,2.49
2001,150.5,2.34
2001,151.5,2.19
2001,152.5,2.04
2001,153.5,1.87
2001,154.5,1.70
2001,155.5,1.53
2001,156.5,1.35
2001,157.5,1.17
2001,158.5,0.98
2001,159.5,0.78
2001,160.5,0.59
2001,161.5,0.39
2001,162.5,0.18
2001,163.5,-0.03
2001,164.5,-0.24
2001,165.5,-0.45
2001,166.5,-0.67
2001,167.5,-0.89
2001,168.5,-1.10
2001,169.5,-1.32
2001,170.5,-1.54
2001,171.5,-1.76
2001,172.5,-1.98
2001,173.5,-2.20
2001,174.5,-2.42
2001,175.5,-2.63
2001,176.5,-2.84
2001,177.5,-3.05
2001,178.5,-3.26
2001,179.5,-3.46
2001,180.5,-3.66
2001,181.5,-3.85
2001,182.5,-4.04
2001,183.5,-4.22
2001,184.5,-4.40
2001,185.5,-4.58
2001,186.5,-4.74
2001,187.5,-4.91
2001,188.5,-5.06
2001,189.5,-5.21
2001,190.5,-5.35
2001,191.5,-5.49
2001,192.5,-5.61
2001,193.5,-5.73
2001,194.5,-5.85
2001,195.5,-5.95
2001,196.5,-6.05
2001,197.5,-6.14
2001,198.5,-6.21
2001,199.5,-6.29
2001,200.5,-6.35
2001,201.5,-6.40
2001,202.5,-6.44
2001,203.5,-6.47
2001,204.5,-6.50
2001,205.5,-6.51
2001,206.5,-6.51
2001,207.5,-6.50
2001,208.5,-6.49
2001,209.5,-6.46
2001,210.5,-6.42
2001,211.5,-6.37
2001,212.5,-6.31
2001,213.5,-6.24
2001,214.5,-6.16
2001,215.5,-6.07
2001,216.5,-5.97
2001,217.5,-5.86
2001,218.5,-5.74
2001,219.5,-5.61
2001,220.5,-5.47
2001,221.5,-5.32
2001,222.5,-5.16
2001,223.5,-5.00
2001,224.5,-4.82
2001,225.5,-4.64
2001,226.5,-4.44
2001,227.5,-4.24
2001,228.5,-4.03
2001,229.5,-3.81
2001,230.5,-3.58
2001,231.5,-3.35
2001,232.5,-3.11
2001,233.5,-2.86
2001,234.5,-2.60
2001,235.5,-2.33
2001,236.5,-2.06
2001,237.5,-1.78
2001,238.5,-1.49
2001,239.5,-1.20
2001,240.5,-0.90
2001,241.5,-0.59
2001,242.5,-0.28
2001,243.5,0.04
2001,244.5,0.36
2001,245.5,0.69
2001,246.5,1.02
2001,247.5,1.35
2001,248.5,1.69
2001,249.5,2.03
2001,250.5,2.37
2001,251.5,2.72
2001,252.5,3.07
2001,253.5,3.42
2001,254.5,3.77
2001,255.5,4.12
2001,256.5,4.48
2001,257.5,4.83
2001,258.5,5.19
2001,259.5,5.54
2001,260.5,5.90
2001,261.5,6.25
2001,262.5,6.61
2001,263.5,6.96
2001,264.5,7.31
2001,265.5,7.66
2001,266.5,8.01
2001,267.5,8.36
2001,268.5,8.70
2001,269.5,9.04
2001,270.5,9.38
2001,271.5,9.71
2001,272.5,10.04
2001,273.5,10.37
2001,274.5,10.69
2001,275.5,11.00
2001,276.5,11.31
2001,277.5,11.62
2001,278.5,11.91
2001,279.5,12.20
2001,280.5,12.49
2001,281.5,12.76
2001,282.5,13.03
2001,283.5,13.29
2001,284.5,13.54
2001,285.5,13.78
2001,286.5,14.01
2001,287.5,14.24
2001,288.5,14.45
2001,289.5,14.66
2001,290.5,14.85
2001,291.5,15.03
2001,292.5,15.21
2001,293.5,15.37
2001,294.5,15.52
2001,295.5,15.67
2001,296.5,15.80
2001,297.5,15.91
2001,298.5,16.02
2001,299.5,16.12
2001,300.5,16.20
2001,301.5,16.27
2001,302.5,16.33
2001,303.5,16.37
2001,304.5,16.40
2001,305.5,16.42
2001,306.5,16.43
